author,updated_at,like_count,text,public
@baiqing,2020-03-18T18:44:15Z,0,Every time I see you I just get reminded of Snowden. It strangely gives you more authority about what you are talking about,True
@Legantmar,2020-03-18T18:42:09Z,0,I am from Russia,True
@ashutoshtiwari3785,2020-03-18T18:41:06Z,0,I am from India. Been with you since 2017. Still watching.,True
@abcdxx1059,2020-03-18T18:38:22Z,0,that 5-95 ratio says a lot,True
@Agesilas2,2020-03-18T18:36:46Z,0,5% female 95% male audience ? I think that is sexist. why do men keep women from watching this channel ?,True
@TusharRane2010,2020-03-18T18:34:48Z,8,Indians ratio jumped so much in 2019 because in 2016 Reliance Jio was launched and it has given cheaper internet access to majority of the population,True
@Brutaltronics,2020-03-18T18:34:35Z,0,It's a meeee ComenTarIO,True
@Thermophobe,2020-03-18T18:30:19Z,0,05:04 got you fam,True
@pravinkumar7390,2020-03-18T18:29:59Z,0,Love from India ♥️,True
@cyrusparvereshi9496,2020-03-18T18:25:42Z,0,Microsoft gotta be paying you lmao,True
@Sunlight91,2020-03-18T18:24:43Z,0,What's the share of operating systems and browsers?,True
@aashishc5287,2020-03-18T18:21:58Z,0,You helped me for my college projects as well as for freelancing!!!😀😍😘😎😎😊😊😊😃😃,True
@imanerezzag1293,2020-03-18T18:13:46Z,3,I am in the 10% girls that watch sentdex videos 😁,True
@luonginh3326,2020-03-18T18:05:08Z,0,thank you from Vietnam.,True
@WandererOfWorlds0,2020-03-18T18:02:54Z,1,I work in computer vision and I still watch your tutorials from time to time. You seem to have a lot more freedom to learn and experiment with new stuff. I have to grind on the same project for months.,True
@sh1k4,2020-03-18T17:58:26Z,0,Hi from Kuwait.. any other Kuwaitis here?,True
@sumankathet2560,2020-03-18T17:56:20Z,0,Watching from NEPAL,True
@franciscorivas4036,2020-03-18T17:54:10Z,0,Watching from Ecuador,True
@MauricioMartinez0707,2020-03-18T17:50:58Z,0,I is the audience,True
@7Trident3,2020-03-18T17:44:23Z,0,Cheers from Canada. 50+ and love your channel.,True
@tayfunteksen,2020-03-18T17:42:11Z,0,very very nice bro :),True
@dracleirbag5838,2020-03-18T17:35:32Z,0,ur doing a gr8 job and especially nowwith the self quarentening.,True
@ishaanchauhan3169,2020-03-18T17:28:52Z,0,I'm 17 :/,True
@RahulGuha-lq8bo,2020-03-18T17:26:05Z,0,Love from india sir....11th grade.....and thanks sir for all your content☺,True
@guialmachado,2020-03-18T17:23:27Z,0,Go Brazil,True
@popai430,2020-03-18T17:21:17Z,181,I wanna know what percentage of viewers think he's snowden hmm...,True
@princevatsal1524,2020-03-18T17:20:24Z,0,Hello from india . This growth in no of viewer on YT is due to drastically reducing the cost of internet  in india by JIO,True
@crazystuff9720,2020-03-18T17:19:58Z,0,MICROSOFT PROVIDES OPERATING SYSTEM,True
@sreyakarmakar4248,2020-03-18T17:17:27Z,1,"Your content is awesome, one of the best chaneel to learn python , ml/dl. Love from India❤️",True
@csmole1231,2020-03-18T17:12:33Z,0,sh*t...im probably gonna buy a kindle for a book🤣,True
@mr.beelzebub888,2020-03-18T17:06:30Z,0,Hey man you have viewers from Iran too but we use VPN soooo yeah. Thanks for your hard work.,True
@marlegagaming1274,2020-03-18T17:02:11Z,1,Thanks for the shout out 😁,True
@ygbr2997,2020-03-18T17:00:02Z,0,you'll be surprised how many more viewers there's gonna be if China does not have Internet Wall,True
@vineet_kishore,2020-03-18T17:00:00Z,0,"The stats are correct, we Indians do look at your channel a lot and you are doing an amazing job , thank you sentdex ♥️♥️",True
@devashishrai1964,2020-03-18T16:57:30Z,0,i actually discovered your channel searching for a django problem I got stuck . I did subscribe though :),True
@xali2008,2020-03-18T16:54:15Z,0,do a video about using deep learning for classifying gender and age of website visitors based on their behavior,True
@IXLAZYMANXI,2020-03-18T16:52:12Z,2,"I think you're one of the best on YouTube for tutorials, keep up to good work and thanks man you're a hero!",True
@vivek5147,2020-03-18T16:51:39Z,0,I am from india,True
@ronit8067,2020-03-18T16:50:35Z,0,waiting for neural networks series! lets start with it already. love from India by the way. I watch the complete thing.,True
@ronit8067,2020-03-18T16:50:34Z,0,waiting for neural networks series! lets start with it already.,True
@jorostuff,2020-03-18T16:49:32Z,0,Cheers from Bulgaria,True
@qkcb,2020-03-18T16:48:50Z,0,Audience from Singapore!!!,True
@krishnar6717,2020-03-18T16:41:45Z,1,Even before watching the video I knew which country most of the audience were from,True
@filipomazic8823,2020-03-18T16:39:37Z,0,Can you make a video on what OSes you use?,True
@yogeshdeveloper5346,2020-03-18T16:38:24Z,2,"0:45, I am in the age group of 13-17. I am 16 years old 😁😁😁",True
@dejavukun,2020-03-18T16:34:52Z,0,You are the Python God for Indians.,True
@HarshRaj-fp6pv,2020-03-18T16:29:43Z,0,There's no way anybody can close out of your video if they really mean it to search your subject,True
@hmm7458,2020-03-18T16:27:23Z,0,indian squad👊👊,True
@avanti2368,2020-03-18T16:25:45Z,0,❤️ from 🇰🇪,True
@urinater,2020-03-18T16:23:54Z,0,"Hey!   Can you give me some tips on the best way to get a Pandas data frame and draw charts (eg. Matplotlib) on a shared or common platform?   Been trying Kivy. I’m having issues with showing a table or Matplotlib charts. Also I see z(online) there may be bugs with showing Matplotlib on Android.   So I’ve dropped Kivy. I’ve now managed to get the data frame to a HTML and JSON file. And looking to create charts using Chart.js.   Which path do you recommend I take? Kivy, JS or some other framework?   Thank you.",True
@laurent9255,2020-03-18T16:22:49Z,31,I'm from France . Since yesterday i've been stuck in my house because of the coronavirus pandemic and therefore have more time to watch your videos . That's so cool !,True
@Toopa88,2020-03-18T16:22:19Z,0,Austria!,True
@K009BLUE,2020-03-18T16:20:49Z,3,I started watching the python 3 basics tutorial back when I was 14. Now 21 in college. I have to thank you for learning how programming works! I need to get back into it.,True
@jonathan-._.-,2020-03-18T16:09:03Z,0,@females#single call me :P,True
@alicemystery5520,2020-03-18T16:08:14Z,0,"and just in case, always keep you blowtorch behind your monitor.......lol",True
@rodionsabbath9722,2020-03-18T16:07:26Z,0,"Hey Harrison, I think we need a video about what you did right in your career. I know you started with selling lemonade and made your way to nltk and started selling data. Even though most of us can program we can't make much money out of it as non professionals. What do you recommend based on your career path.",True
@knotfinley,2020-03-18T16:06:10Z,0,Representing the over 60 group.,True
@atharvapansare1487,2020-03-18T16:03:48Z,5,5:04 Thank you for the shoutout!,True
@bidhanmajhi,2020-03-18T16:02:46Z,0,Is that book available for shipping worldwide?,True
@ahmadayazamin3313,2020-03-18T16:01:40Z,0,"Lets do the math... If 2/3s of the viewers who have not subscribed *did* subscribe, you would have had ~ 1.7 million already from those viewers alone. SUBSCRIBE TO THIS MAN ALREADY!",True
@lakshay510,2020-03-18T16:01:28Z,12,"Everytime you post something I open the video in excitement, watch it for few seconds then think I'll watch later when I'm free. I guess many indians are also doing it. That's why average time is less 🤔",True
@NizarElZarif,2020-03-18T16:01:00Z,0,"I am from Lebanon but I am doing a PhD in Canada in Neurobiology/Computer engineering, I started to follow you two + years ago. Your videos helped get started with python, OpenCV, Tensorflow and Scikit-learn. Hopefully, I am finishing my PhD this year and I am grateful for your videos, as they have been a very big help.  I have been sharing your video to my friends who are interested in i Machine learning and python.  Thank you for these videos.",True
@hassenzarroug9159,2020-03-18T15:56:13Z,0,Best teacher ever!,True
@gurkiratsingh7648,2020-03-18T15:53:25Z,1,Hi your content is very helpful. But i am waiting for neural network from scratch series. Please tell us about. EAGERLY WAITING.....,True
@beron_the_colossus,2020-03-18T15:50:35Z,1,"Rat Mouse was ok, but Mouse Rat rules!",True
@joaquinmorenoantuna9573,2020-03-18T15:49:49Z,0,"Im on of those from Uruguay, that little south american country at the bottom of the map :) Awesome channel",True
@premierleaguematches4307,2020-03-18T15:49:49Z,11,"I learned more from sentdex than college, thnx man.",True
@cocofortin,2020-03-18T15:49:04Z,1,It's weird to see this video at 1x My model is trained to watch your videos at 1.75x xD,True
@imbayi,2020-03-18T15:48:56Z,1,"One thing i don't like about most YouTube channels is:  Top viewers: India Giveaway: US Only.",True
@Jameslauu,2020-03-18T15:48:21Z,0,tesla was looking up code how to respawn bike,True
@ahmadanis9930,2020-03-18T15:46:55Z,8,"19 mins, Still gonna watch it. Love from Pakistan <3",True
@jamesgallant3519,2020-03-18T15:45:40Z,0,At least for me the subscriber ratio  makes sense. You make entertaining content that is sequential. I subbed to see what you come up with next and the progression of a project rather than the programming its self.,True
@gunturdwicahyono1699,2020-03-18T15:45:35Z,0,"I Love your work, helpfully to studying python 👍👍👍",True
@v_vijay_krishnan,2020-03-18T15:44:50Z,0,I'm still watching .XD. just some normal kid from India.,True
@anchitgupt,2020-03-18T15:43:19Z,0,"Wel, content is good you deserve it from India.",True
@alexandregagne4151,2020-03-18T15:41:25Z,0,Thank you Sentdex. Take care of you everyone.,True
@abdulmeliksaylan3292,2020-03-18T15:41:14Z,0,Turkey will be first...,True
@vibesnovibes6320,2020-03-18T15:38:06Z,0,Do you use a non-curved ultrawide? It looks so cool :),True
@anirudhkumar9139,2020-03-18T15:37:37Z,0,"India will continue to increase as your audience as they have newly introduced python for computer science course, as opposed to C++, which was there for decades. I was luckily the first batch to be taught python.",True
@i-am-learning-life,2020-03-18T15:35:44Z,0,I am from Nepal 🤫🤫,True
@andreipitkevich1088,2020-03-18T15:34:24Z,0,font is too small :(,True
@economicorderqty,2020-03-18T15:34:03Z,0,Indians are peak cringe man. I really hope these guys don't embarrass themselves. This is as an Indian. They have a terrible online presence.,True
@all_c1ear,2020-03-18T15:33:56Z,0,"Ukrainian viewer here, thank you for your work",True
@markojozic3944,2020-03-18T15:33:54Z,0,"Basically your statistics are the dream for SEO. You have a well defined target-audience which searches organically for your content which is top notch btw ... your ""brand value"" is probably very high",True
@saideepesh6036,2020-03-18T15:33:41Z,0,It is a fact that any popular content creator's biggest viewership base will be India now.,True
@M31glow,2020-03-18T15:33:01Z,0,Kudos to you!  Thanks for providing great content.,True
@iamjameswong,2020-03-18T15:30:28Z,0,"Guess the stats are gonna go off the charts literally within the next few months since we're all staying home, having nothing to do but watching videos! 😜😜",True
@fktudiablo9579,2020-03-18T15:29:57Z,0,Sentdex is building Tesla autopilot without knowing it.,True
@xavimedina2763,2020-03-18T15:29:39Z,0,Sorry to say I’m 17 but said I was born in 1995 when google asked,True
@johnthangminlun,2020-03-18T15:25:53Z,0,INDIA NUMBA WAN  (sorry China),True
@sushilchauhan2586,2020-03-18T15:25:24Z,0,YOUR INDIA PART MAP IS INCORRECT?,True
@hshhsjhahsvs7728,2020-03-18T15:24:50Z,0,Nerds. Thats the answer,True
@thanostitan.infinity,2020-03-18T15:24:15Z,0,"Thanks for shout-out! Haha  Also is watch time dependent on speed? Cuz I've seen most people here watch programming channel on a increased speed rate or just skip skip parts in between.  I'd say you are kinda right, must be a matter of ""not sitting and watching whole video""  instead just seeing the problem and moving on.",True
@Dave-bz4nr,2020-03-18T15:24:01Z,0,"First of all, I have to say, I love your channel, Harrison. In the past few months I learned so much from your tutorials, it is insane. In most cases, whenever I had a problem with some of my neural networks, the first video recommended to me, was one of yours. Thank you very much for your useful content.",True
@OmegaJazz,2020-03-18T15:23:24Z,0,"I love programming, Algorithms, Numerical computation so i do find channels based on these topics interesting. ♥",True
@secularph8424,2020-03-18T15:23:10Z,16,"I am from India, 5:14 still here",True
@shubhammisra7149,2020-03-18T15:22:56Z,0,"Well, creating videos in morning tends to prime time of Indian people to watch the videos. YT algo is really weird, but I have turned on the notifications so that I can watch your videos as soon as possible. Love from India.",True
@kevingolan9633,2020-03-18T15:21:48Z,0,Hello from Belgium! Been watching your vids for 3 years now,True
@hauphan917,2020-03-18T15:20:01Z,0,"Love from Vietnam. Your videos have always made my day man, keeps it up !!!",True
@varnonzero,2020-03-18T15:19:51Z,188,"I'm not college aged anymore :( , but I am a college professor, so that counts I guess? Never stop learning peeps.",True
@shmarvdogg69420,2020-03-18T15:19:39Z,1,I am 16 despite what YouTube thinks,True
@koshyalex8009,2020-03-18T15:19:18Z,0,indians come on spam the comment box💪🏼😬👏,True
@TheWintrover,2020-03-18T15:19:11Z,0,enjoying your videos from south korea too!,True
@leonardoxavier1481,2020-03-18T15:17:47Z,0,I'm Brazilian and I made this game 4~5 years ago. Your pygame videos help me a lot. Thank you very much.  https://youtu.be/QpaK69pR9oE,True
@stayinawesum,2020-03-18T15:17:16Z,0,"3:50 also 4g mobile data have gotten very cheap here, but i have wifi since 2016",True
@TotalImmort7l,2020-03-18T15:16:50Z,0,India's got talent,True
@harshprajapati9251,2020-03-18T15:16:49Z,6,Q&A : 1 ) what you use as a text editor and   on how much you have customised it ? 2) what os you use the most and why ?,True
@Al-Ahdal,2020-03-18T15:16:08Z,0,"We request for a comprehensive data analysis series covering all aspects of data analysis starting from reading csv, txt, excel and pdf files and do wholistic analytics. I guess this will be #1 choice of viewers. Great videos, great channel. Thank you.",True
@jorenvangoethem343,2020-03-18T15:15:50Z,0,"your viewers that finished college are probably like me, i'm in college and i wish i could watch everything you do and make all the things you make but don't have the time for it",True
@adempc,2020-03-18T15:14:53Z,0,Mouse rat indeed -,True
@kenrosenberg8835,2020-03-18T15:14:22Z,0,3:00 that mug though,True
@07jyothir,2020-03-18T15:14:04Z,0,Still watching.. u r awesome,True
@lowqualityvideos_,2020-03-18T15:13:37Z,11,I'm a Moroccan College Girl :) I think I'm the only one hehe,True
@VeeWebCode,2020-03-18T15:12:51Z,1,Who is  my audience? Nobody want to be with me.. :(,True
@void_invoker,2020-03-18T15:12:43Z,2,MISSION: FIND OUT THOSE 5% FEMALES!,True
@AeroAndZero,2020-03-18T15:12:15Z,0,Mug collection review in future ?,True
@atharvakale1167,2020-03-18T15:11:49Z,1,@5:09 thanks for shoutout learning and implementing a lot. Huge thanks for ur NLTK videos. Learned a lot and now excited for more videos. :),True
@papunmohanty5968,2020-03-18T15:11:33Z,0,A big shoutout to you man... SENTDEX!!,True
@RiteshKumarMaurya,2020-03-18T15:11:25Z,1,#Indian,True
@damilareemmanuel,2020-03-18T15:11:24Z,3,Love from Nigeria. Though I would count as UK now.,True
@InnovatePersonality,2020-03-18T15:10:15Z,0,I believe this amazing performance by viewership for any programming channel. Congratulations. Any advise for people creating new channels,True
@jas4768,2020-03-18T15:10:01Z,0,How long did it take to write your book - Permanent Record?,True
@bhuvaneshs.k638,2020-03-18T15:09:56Z,1,I'm from India... Love ur channel so much.... Keep up ur good work 👍 Heyyy sentdex do a video on Drug Discovery using Deep learning for covid 19 or just take some example and do a video on Drug Discovery,True
@Samurook,2020-03-18T15:09:42Z,2,begins to get bored of the charts -> realizes there is a boring company flamethrower on the wall well played,True
@hipoojan,2020-03-18T15:09:03Z,5,"In India, we can't really learn much from schools or colleges so we have to depend on creators like you which is the best. Thank you for everything.",True
@ritikkhatri,2020-03-18T15:08:51Z,70,5:07 still watching ☺,True
@YourDailyBits,2020-03-18T15:07:24Z,2,No Kashmir in India map. Wtf YouTube !!,True
@fktudiablo9579,2020-03-18T15:06:26Z,2,I know some guys who have a YT channel on make up... and I don't think they have 90% male viewers... girls just don't like programming as much as guys...I think the gender of the youtuber matters but the channel content is the most important.,True
@aneekdas3056,2020-03-18T15:05:38Z,8,Where the hell do you get those cool coffee mugs from ? PS: I watched more than 3:47,True
@williambrandon5146,2020-03-18T15:04:46Z,0,Who am I - with python programming,True
@vinaypandya,2020-03-18T15:02:35Z,378,How many indians are in comments?  Yeah I am Indian and still watching video.,True
@MrMagicManAli,2020-03-18T15:02:05Z,0,Me is the audience,True
@elhamaryanpur,2020-03-18T15:01:27Z,241,very disappointed to see no snakes as audience...,True
@tarat.techhh,2020-03-18T15:00:42Z,0,So u r alive?,True
@parriwal9377,2020-03-18T14:59:53Z,0,Yes,True
@FlorianLinscheid,2020-03-16T17:46:03Z,14,Any plans on implementing some of the ideas in your questionnaire 3 months ago? I understand you're busy with nnfs but I'd be curious.,True
