author,updated_at,like_count,text,public
@amina_vlog23,2022-01-19T15:04:15Z,0,"Hey I'm mechanical engineer with 4 year of experience in same , can I opt for data analyst ? Please revert back",True
@shraddhakumbhar7949,2022-01-19T13:18:08Z,1,"Yes Sir, please create a playlist on Database it will be helpful!! And thank you for providing the roadmap for becoming a data analyst.",True
@ankushrajput9600,2022-01-19T12:26:33Z,0,Sir any professional degree required for Data Analyst job or just knowledge... please reply sir,True
@nayana8190,2022-01-19T05:54:29Z,0,"Yes sir,  please upload a detailed playlist on mysql database focussing on data analysis.",True
@Dev-Phantom,2022-01-19T02:09:38Z,0,pls MYSQL SIR make it please.,True
@sunilverma7810,2022-01-19T00:43:17Z,0,Please create a sql playlist,True
@nikhleshsoni2191,2022-01-18T17:49:07Z,0,"Hello , Please create a video playlist on both my SQLl and no SQL",True
@bganesh3413,2022-01-18T14:22:43Z,1,"hi Krish, thanks for your amazing stuff about data science and you are doing a very good job. I have completed my graduation in 2016 due to IES preparation I have a career gap of years and from 2019 to 2021 I was in my post-graduation. I don't know how to start y career as a data analyst and  I have all the skills that you are mentioned above but there are only calls for experience candidates for freshers there are only a few. is I am doing wrong again by taking a career as a data analyst?",True
@successpradhan319,2022-01-18T13:26:48Z,0,Please create a playlist of MySql wrt Data Analytics.,True
@shajudewan483,2022-01-18T12:48:46Z,0,Please make a series of My SQL as well.,True
@luckybhardwaj3253,2022-01-18T12:08:08Z,0,kindly upload entire database playlist,True
@piyalidutta6462,2022-01-18T07:09:03Z,0,Great tqsm,True
@DipakKumar-yl5vh,2022-01-17T19:18:18Z,0,"Yes pls, Entire playlist for DBs",True
@adityasorte2150,2022-01-17T15:52:25Z,0,"As a fresher, Can i start my carreer as a Data analyst??",True
@mayankkumargola4039,2022-01-17T14:18:05Z,0,"Sir, please make a roadmap for data scientist. And +1 for MySql playlist",True
@_kr4321,2022-01-17T13:27:48Z,0,Please create a playlist on data base MySQL,True
@anuradhashukla6059,2022-01-17T09:09:56Z,0,Yes Please upload full database playlist,True
@lakkireddyashok1944,2022-01-17T08:12:53Z,1,S...Sir...Plz upload MYSQL,True
@i_amanrajput,2022-01-17T06:56:30Z,0,please upload SQL entire play list,True
@pankajshinde7422,2022-01-17T02:59:23Z,0,Please add MySQL playlist from basic,True
@anuragkhandekar7519,2022-01-17T02:09:16Z,0,Yes sir we want it,True
@himanshushekhar2073,2022-01-16T19:45:50Z,0,Plz upload MySQL playlist,True
@aloneluvr5469,2022-01-16T18:24:40Z,0,Love it 😍,True
@nztechupdates5962,2022-01-16T17:08:03Z,0,Please make the sql series,True
@gulafshansaifi5192,2022-01-16T08:47:03Z,0,"yes sir, please create mysql database full playlist .",True
@kiranpaithane3278,2022-01-16T08:08:39Z,0,Yes we need full playlist of mysql database.,True
@chintibodasu5266,2022-01-16T05:01:31Z,0,Yes we need MySQL playlist please upload it.,True
@hiteshkashyap877,2022-01-15T16:22:15Z,0,Would love to watch SQL playlist. Thanks.,True
@anushravsingh8099,2022-01-15T10:11:05Z,0,Yes mysql videos,True
@VishalkumarKH,2022-01-15T06:52:13Z,0,"Please make an video or please reply on data annotation engineer. Is it helpfull for future, is it helpfull to become data analyst?",True
@Adi-ld3yl,2022-01-14T06:48:54Z,0,Please make a playlist of database,True
@aakashyadav4062,2022-01-14T03:10:57Z,0,please make playlist on my sequel too,True
@mangeshpople8304,2022-01-14T02:36:52Z,0,RC,True
@azamqaim1,2022-01-13T18:31:33Z,0,Hi Krish I want to learn how can get your help.,True
@saiaravindm.2459,2022-01-13T16:43:39Z,0,Make videos on TABLAEU SIR,True
@buvan7440,2022-01-13T16:36:32Z,0,Please add SQL and BI tool playlists,True
@gitikasingh253,2022-01-13T15:25:58Z,0,Please upload,True
@Goku919sai,2022-01-13T15:25:35Z,0,mysql please,True
@akashbhanuparida3949,2022-01-13T12:41:29Z,0,Sir Data analyst job kese milta hai.Youtube se Sikh kar job milta hai ya certificate ke jariye ya apke channel se milta hai,True
@gouravroutray3138,2022-01-13T12:21:40Z,0,Can you share link for statistics playlist,True
@sahithisahithi5470,2022-01-13T11:55:02Z,0,sir please make a complete playlist on MYSQL,True
@waynemwangi9444,2022-01-13T07:47:45Z,0,Kindly create the playlist for SQL.,True
@thakurrobinsinghrajput7166,2022-01-13T07:29:54Z,0,"Sir If I learn data analysis from free sorces but don' t get certificate. It can get me any benifit Or not. Sir can I work on freelancing site like fiverr, upwork after learning data analyst.",True
@udhayakumar1483,2022-01-13T07:29:09Z,0,Hi krish ....kindly upload MYSQL database.....thank you,True
@sharathraghuveer5857,2022-01-13T05:06:28Z,0,"Yes, we need a full playlist on MySql",True
@krishnaik06,2022-01-13T04:45:41Z,7,Here is your MySql Playlist  https://www.youtube.com/watch?v=us1XyayQ6fU&list=PLZoTAELRMXVNMRWlVf0bDDSxNEn38u9Cl&index=1,True
@apyayeesil6811,2022-01-13T04:35:26Z,0,"Hi Krish, please create a database series covering both mysql and nosql.",True
@piratesingh8690,2022-01-13T00:22:06Z,0,Sql playlist please🙏,True
@yuvanbharathi9383,2022-01-12T20:13:34Z,0,Yes We definitely need SQL database playlist. Waiting eagerly for it.,True
@a.k_s,2022-01-12T18:34:09Z,0,sql,True
@tabishsiddiqui10,2022-01-12T17:22:39Z,0,Need a mysql playlist for data analysis,True
@mahaburalam9808,2022-01-12T16:36:12Z,0,please create a full playlist on MySQL database.,True
@komaljeetkaur9104,2022-01-12T12:57:35Z,0,Plzzz upload,True
@jeevithalokanath2379,2022-01-12T10:54:15Z,2,"Hi Krish,  Its definitely a very motivating and inspirational message to start the  new year for the person like me who are aspiring to become data analyst/data scientist . I wish more and more success for your channel as well..",True
@helendsouza3897,2022-01-12T10:20:15Z,0,"Yes, please create a full fledged SQL playlist.",True
@aniljayakar,2022-01-12T09:58:07Z,0,Hey Krish! please do upload MySQL and NoSQL dbs  Thank you for doing what you do!,True
@parijagupta8452,2022-01-12T09:25:57Z,0,Please create a playlist for databases. It will be very helpful. Thankyou,True
@raghavgoyal866,2022-01-12T08:04:32Z,0,Upload,True
@sarthaknegi4598,2022-01-12T07:46:09Z,0,sql course full playlist,True
@phantommrinalmusk3685,2022-01-12T07:27:20Z,1,Please create an entire Playlist for MySql. Thankyou sir. Quite useful ♥️,True
@hritikchauhan6914,2022-01-12T05:02:45Z,0,Create a playlist,True
@KrishnaPrasad-sk9cc,2022-01-12T01:50:22Z,0,Please create playlist,True
@sandiptasubirkhare714,2022-01-11T23:08:06Z,1,"Hi Krish, Yes please create a database series covering both mysql. Thank you",True
@modicarevarun1729,2022-01-11T21:09:38Z,0,pls upload MYSQL,True
@programmingknowledge5115,2022-01-11T19:11:56Z,0,Yes sir please make a video on SQL and nosql 🙏,True
@tanmoysaha2872,2022-01-11T18:53:35Z,0,Sir please create a playlist on MySQL database,True
@dharmvirsingh5611,2022-01-11T17:53:15Z,0,Please make the playlist,True
@balkrishna7641,2022-01-11T17:36:30Z,0,"Yes create , your video lectures is highly informative and useful",True
@ronakprajapati7064,2022-01-11T17:11:27Z,0,"Yes Krish, Please create a playlist for MySQL database",True
@oe10s024,2022-01-11T15:36:29Z,0,Make a list of mysql,True
@ektalamba8497,2022-01-11T15:03:33Z,0,"Sir, pls talk about data engineer as well, will give a clear understanding to choose between data engineer or data analyst",True
@SurajDas-td9of,2022-01-11T14:47:05Z,0,yes sir ..pls create database lectures for MySQL,True
@pranjalchakraborty3203,2022-01-11T14:29:59Z,0,Please sir create a complete playlist on mysql,True
@stephenthomas8980,2022-01-11T13:42:37Z,0,Yes,True
@prashantsaraf4850,2022-01-11T12:28:44Z,0,"Yes, please create a full SQL playlist",True
@daytoday5452,2022-01-11T11:22:54Z,0,Please upload SQL playlist,True
@deepikanishad9698,2022-01-11T11:03:01Z,0,Yes full and detailed playlist of MySQL please. :),True
@mamta554,2022-01-11T08:22:42Z,0,sir upload mysql mongo db entire playlist,True
@spaul6066,2022-01-11T06:10:54Z,0,"Hi Krish, please create and upload the playlist for MySQL",True
@abhijitnayak4260,2022-01-11T02:16:01Z,0,yes SQL,True
@ashutoshpandey9117,2022-01-11T00:29:47Z,0,"sir , please upload entire playlist for mysql database video",True
@anirudhvenkataramanan4321,2022-01-10T22:12:57Z,0,Definitely we a MySQL playlist Krish!,True
@prakashverma9280,2022-01-10T17:48:34Z,0,Yes please MySQL,True
@anurodhpatil4776,2022-01-10T17:37:47Z,0,Please make entire deata base on sequeldatabase,True
@divyapatnaik7492,2022-01-10T17:09:00Z,0,Pls upload mysql playlist,True
@rohitjangid9881,2022-01-10T17:05:31Z,0,Please create a playlist for Mysql as well as Mongo db,True
@mehulpatil5345,2022-01-10T16:48:24Z,0,"Yes ,complete course of databases",True
@arunagiri6546,2022-01-10T16:18:48Z,0,We want advance sql topics,True
@poroking944,2022-01-10T15:55:16Z,0,"Hello, yes please do the sql playlist 🙏",True
@riteshchouhan7312,2022-01-10T15:29:52Z,0,"How can, I get opportunity of data analyst as fresher",True
@riteshchouhan7312,2022-01-10T15:27:05Z,0,"Yes, sir plz make play list of my sql",True
@mindhack9459,2022-01-10T14:19:09Z,0,CREATE A PLAYLIST ON DATABASES PLEASE,True
@rajveersen6796,2022-01-10T13:36:51Z,0,Yes we want,True
@Anantthhh,2022-01-10T12:54:48Z,2,Hi Krish.  It would be great if you could put out a playlist on MYSQL.,True
@jiyaniparesh8961,2022-01-10T10:35:38Z,0,Bhaiyaa hindi me video banavo please,True
@bhavdeepmehta9499,2022-01-10T09:12:20Z,2,"Hi Krish, Please create a full playlist of MY-SQL as well as Statistics. You're doing a great job.!👍",True
@venkateshns2003,2022-01-10T08:10:29Z,0,thanks and please give a playlist on sql,True
@sibanandaroutray9721,2022-01-10T08:05:01Z,0,upload database video for data analyst filed role,True
@pritamrana3182,2022-01-10T07:03:08Z,0,Please share some of sources / company who are hiring fresher Analyst. bcz i have every skills sets but when i search for an Analyst position they are asking for 1-3 yrs of experience. And for the business analyst they are asking for either MBA / Other business degrees. Its bit difficult in india to get in a position as an Analyst with no prior experience ( for me) ....And thank you for your amazing videos.,True
@rajalakshmikk5163,2022-01-10T05:51:31Z,0,Yeah. please do create full playlist of both Sql and nosql course with advance level.Thank you.,True
@ganeshchellappa5472,2022-01-10T05:42:35Z,0,yes we do need MYSQL,True
@shubhamnandalwar6186,2022-01-10T05:16:50Z,0,sir please create my sql database playlist,True
@akhileshwarv1610,2022-01-10T04:34:04Z,0,Please make playlist for SQL,True
@kuldeep.3012,2022-01-10T03:53:14Z,0,Sir please make sql playlist,True
@kuldeep.3012,2022-01-10T03:51:19Z,0,Sir again thank you❤🥰 🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,True
@kalpatarusahoo6309,2022-01-10T03:08:47Z,0,Mogodb and postgresql,True
@floyd7835,2022-01-10T03:06:31Z,0,Hi krish please create a mysql playlist from basics to advance.. Btw you are doing a awesome job 👍✌,True
@vaibhavpatidar5335,2022-01-10T03:02:55Z,0,Yes krish sir Please add playlist for databases👍,True
@piyushmore944,2022-01-10T02:50:36Z,0,yes sir pls help us with database playlist,True
@28_khatatevinay93,2022-01-10T02:18:31Z,0,Yes sir plz do create playlist on databases,True
@sagaryadav-me7go,2022-01-09T19:54:03Z,0,Mysql playlist,True
@prathameshvibhute8666,2022-01-09T18:24:42Z,0,PLEASE CREATE A PLAYLIST SIR.,True
@sujitpanda1985,2022-01-09T18:04:17Z,0,Create playlists for databases,True
@vikashgope_,2022-01-09T18:03:47Z,0,6:25 yes sir,True
@newborn7850,2022-01-09T17:32:57Z,0,Sir power bi again in 2022,True
@santoshmalagapu1641,2022-01-09T16:56:09Z,0,Yes upload the database videos,True
@binayakgshankar9188,2022-01-09T16:33:06Z,0,What is the package for a data analyst?,True
@divyashetty3181,2022-01-09T16:01:52Z,0,Yes for MySQL playlist,True
@mohamedjunaid1556,2022-01-09T15:31:27Z,0,thank tou so much krish.🙂,True
@gouravrohra5367,2022-01-09T15:19:37Z,0,create a video playlist of SQL which covers from basics to advance..,True
@debasishsingh1450,2022-01-09T15:19:11Z,0,Yes sir we need whole playlist,True
@karunyakaru135,2022-01-09T14:02:17Z,0,Yes sir I want the entire Playlist for My Sql,True
@RajKumar-dh4mb,2022-01-09T13:38:30Z,0,"Yes, please make sql playlist",True
@moderngames8892,2022-01-09T12:58:13Z,0,Please make a SQL playlist,True
@preethilal4410,2022-01-09T12:54:34Z,0,Yes please upload entire series of mysql really need it,True
@equiwave80,2022-01-09T12:50:01Z,2,It would be very helpful if you can provide MySQL details/videos specific to Data Analysts,True
@seshaseshu8217,2022-01-09T12:50:00Z,0,Please make a playlist of mysql,True
@saurabhverma66,2022-01-09T12:22:17Z,0,Yes sir we need MySQL,True
@souravlaga2645,2022-01-09T12:05:46Z,0,Sas programming sikne se nhi hoga??,True
@hemant3007,2022-01-09T10:24:50Z,0,Please create a complete playlist for MYSQL,True
@narahariparupalli6820,2022-01-09T10:00:04Z,0,Please provide MySQL playlist,True
@faizalmultani8726,2022-01-09T09:09:54Z,0,Yes we need for SQL database list,True
@mr.tymepas4158,2022-01-09T09:04:11Z,0,Make a MySQL playlist,True
@ProdipKDas-bg1il,2022-01-09T09:03:34Z,0,please create a database series covering both MySQL and NoSQL Thank you,True
@chinmaydas4053,2022-01-09T08:34:25Z,1,Yes full comprehensive SQL series 👍👍,True
@tanishqdeshpande4657,2022-01-09T08:16:28Z,0,yes pls make playlist for mysql,True
@dheerajchinna4280,2022-01-09T07:28:47Z,0,"From Andhra pradesh, yes plzzz do a complete SQL course.....waiting ASAP to learn it",True
@baibhavpathy3017,2022-01-09T07:27:25Z,0,Yes please create the playlist,True
@sudheerkumar-ol6il,2022-01-09T07:08:10Z,0,MySQL please do videos,True
@shreyajais30,2022-01-09T06:56:54Z,0,"Yes sir, please create a playlist for MySQL.",True
@harshadshinde5941,2022-01-09T06:32:07Z,0,hey Krish plz upload MySql playlist,True
@marmikpatil2431,2022-01-09T05:39:48Z,0,"Thank you sir , this video helped a lot .",True
@varshithchikati2398,2022-01-09T05:39:15Z,1,"Hi Sir, Please Make A Playlist For MYSQL. Your Explanation Was Very Good And Interesting, I have learned ML from Your ML Playlist. I Love The content You Provide For Us. Thank You.",True
@akshaygupta6109,2022-01-09T05:32:25Z,0,Sir please do upload MySql full playlist vedios,True
@nirajomega255,2022-01-09T05:12:35Z,0,yes sql full course,True
@Ramkishor-zn1io,2022-01-09T04:57:04Z,0,"Is there any specifications Study For Data Analyst Like Engineering and Some thing else about Software or CS , MCA many things related to computer Courses .pls reply in free time",True
@sachinbhalla767,2022-01-09T04:06:01Z,0,Regarding statistics ..where do we get the study material...,True
@sachinbhalla767,2022-01-09T03:57:56Z,0,Plz provide the entrie playlist for my SQL,True
@bspatil7400,2022-01-09T03:30:37Z,50,"Required Skill Set: 1. Programming Language (Python/R). 2. Statistics 3. Database Management (SQL, MangoDB) 4. Business Intelligence Tools (Power BI/Tableu). Thanks 🙏🙏",True
@knowledgeacademy2565,2022-01-09T02:51:28Z,0,Yes upload all MySQL and nosql videos full playlist,True
@abdulbashith2160,2022-01-09T01:59:12Z,0,Please do the mysql playlist,True
@uchechukwumazi6512,2022-01-08T20:05:59Z,0,"Hello Irish!!! Please a quick one. Please I need an insight from you. I am on the data analytics journey and started with python branching statements, numpy, pandas,matplot, seaborne and on the excel side I have covered vlookup,powerquery, powerpivot,powerbi, and I have cover sql aswell. Everything I have covered is all basics and all...I need your advice as someone in the field already. Excel is quite large or versatile to go through all. What are the important part of excel that I should cover to practice as a data analyst",True
@vijaybonjour1348,2022-01-08T19:31:44Z,1,"Yes, Krish... Please make a series on Databases (both SQL and No SQL)",True
@shamsharan2648,2022-01-08T18:51:24Z,1,Make a playlist for database..eagerly waiting for that,True
@RandomlyWisdom,2022-01-08T18:46:21Z,0,We need MySQL,True
@apateriya1,2022-01-08T18:38:41Z,0,Yes!! Pls made mysql series,True
@DHEERAJ2603,2022-01-08T18:14:30Z,0,"yes sir , create a playlist for my sql database & MongoDB.",True
@sasidhardadi2335,2022-01-08T17:52:41Z,0,Yes bro please keep Mysql complete videos which is helpful for Data Scientist,True
@azamazad4927,2022-01-08T17:44:37Z,0,Thanks krish naik we need mysql playlist please make it,True
@tushar.saini1,2022-01-08T17:27:08Z,0,Sir please create database series 🙏,True
@sivareddy1733,2022-01-08T17:08:45Z,0,We need a Playlist on MySQL in depth,True
@hritikrana5548,2022-01-08T16:52:07Z,0,Can i learn data analyst course from great learning platform...?,True
@sivasaidharmateja7151,2022-01-08T16:50:01Z,0,Please create a full playlist of MY-SQL as well as Statistics sir,True
@addy291992,2022-01-08T16:37:07Z,0,Yes we need Database session,True
@prasathv7259,2022-01-08T16:36:32Z,1,hey krish pls create the sql play list it will be so usefull.,True
@tarunrastogi8802,2022-01-08T16:25:19Z,1,@krishnaik  Please do make a detailed playlist for SQL so that we can work on any databases. Please explain tough concept and tough query so that we can be SQL expert by watching your playlist,True
@thalanayarswaminathansaipr7703,2022-01-08T16:15:24Z,0,I would suggest to go with postgres database because many Services in cloud is based on it,True
@emz8949,2022-01-08T16:04:23Z,0,"Another key skill for freshers, APTITUDE. This is mostly the first round for entry level Analyst roles.",True
@rohitsatpute2209,2022-01-08T15:43:43Z,0,Sir Please make mysql video Playlist 🙏,True
@swastikgh9110,2022-01-08T15:39:44Z,0,yes upload my SQL 🙏🏻,True
@saritrath6655,2022-01-08T14:52:58Z,0,"Hi Krish, please do create a database series covering both mysql and nosql.",True
@shubhambhardwaj3643,2022-01-08T14:30:44Z,0,Yes sir we want complete play list for database,True
@ritiksharma7281,2022-01-08T14:05:24Z,0,"Yes please, we need a SQL playlist.",True
@prajwalpatil8332,2022-01-08T13:13:54Z,0,Yes we need MySQL databases videos,True
@abhishekns6802,2022-01-08T12:56:50Z,0,pls create MySQL playlist,True
@apurvkhatale7511,2022-01-08T10:31:32Z,0,Yes. we need a playlist which will help to learn SQL completely for Data Analyst.,True
@abhishekpaul2121,2022-01-08T10:11:45Z,0,"Hi krish... It would be so helpful for a beginner like me coming from mechanical background if u make a mysql, nosql playlist...... Anyways thanks for the video",True
@adnanareeb333,2022-01-08T10:00:35Z,0,Please add a Playlist on whole mySQL databases,True
@datascientistoflife8550,2022-01-08T09:36:11Z,0,Yes Krish mysql in project base manner if you can do that's really 👍,True
@prachisaini4906,2022-01-08T08:29:51Z,2,"Hello sir yes, I need full playlist of MySQL database course please sir upload the entire playlist asap.",True
@girishkemba3865,2022-01-08T08:18:23Z,1,Compelte Database's tutorial would be amazing.,True
@bhavikpatel7426,2022-01-08T06:30:27Z,5,Hello sir thanks for this amazing guide / roadmap for making career towards data analytics and data science.  Evan I am following your python and ML playlist for upgrade my skills in data science. We love to see new videos based on Databases i.e Mysql / Sql. With end to end  learning and small projects based on mysql and sql  So please make a playlist on sql and mysql database. 🙏😁,True
@ammritamohanty8936,2022-01-08T05:37:11Z,0,Hi krish . Do we need to have business knowledge or domain knowledge as well along with the above 4 important skills you have mentioned. How to improve or have business knowledge.,True
@naitikjain6915,2022-01-08T05:35:25Z,1,Sql playlist,True
@pracheethaapracheethaa5632,2022-01-08T04:43:25Z,1,"Yes,create a playlist for mysql and nosql",True
@idhingra6360,2022-01-08T04:39:27Z,1,"Yes, Kindly create the entire playlist of database.",True
@amanmehta5981,2022-01-08T04:10:51Z,1,MYSQL playlist sir,True
@sixersrinath2938,2022-01-08T03:30:50Z,1,Yes please upload MySQL database playlist..eager to watch your videos,True
@bhaskarkattoju9349,2022-01-08T03:20:59Z,1,Yes krish we need the SQL Playlist,True
@priteshsingh3234,2022-01-08T03:18:19Z,1,Please make playlist based on SQL,True
@pragyanjha5146,2022-01-08T03:10:59Z,1,"Hello sir,  I want to become an data analyst where should I learn skills from basic to advance . I want to start my courior as data analyst..  Please guide me to become an data analyst.",True
@hues0.8,2022-01-08T02:04:49Z,1,Average size of all the fishes in the world:  1.Considering a well distributed large enough unbiased sample of various fishes  2.Evaluate the sample mean and sample standard deviation. 3.Formulate a confidence interval for the sample mean to estimate the population mean against a specific defined value of alpha …   Hope I am going the right way..,True
@sureshpemma4526,2022-01-08T00:42:55Z,1,Please tell blackchain road map,True
@sureshpemma4526,2022-01-08T00:38:06Z,1,Please give blackchain road map which language required please please please,True
@adithya4845,2022-01-07T19:39:00Z,0,"Yes sir, we need full playlist",True
@anuragthakur5787,2022-01-07T18:30:07Z,0,New year quality buff 💪,True
@RaviranjanKumar-hj3nx,2022-01-07T18:17:12Z,1,Yes please upload videos for databases,True
@surajcapricorn,2022-01-07T18:07:36Z,1,"Hello Krish, Please create a playlist on Database.",True
@Rajat-Thermite,2022-01-07T17:45:53Z,1,Please MySQL playlist,True
@pawannegi7168,2022-01-07T17:28:18Z,1,Database plalyst,True
@atishayjain4854,2022-01-07T17:06:21Z,2,"Hi Krish, Yes please create a database series covering both mysql and nosql. Thank you.",True
@amadagonijahnavi1054,2022-01-07T16:29:42Z,2,"Thank you for this  video, it is really helpful and please make playlist on My SQL database.. please it will be very useful.",True
@abubakarnawaz3530,2022-01-07T16:27:50Z,1,Kindly do create a complete playlist on MySQL,True
@Chiddu_Chingari298,2022-01-07T16:19:55Z,2,"Hi Krish, I am huge fan of your channel.  Yes Krish, it's a request kindly upload entire series of videos of My-SQL Database.",True
@sudhakar_y,2022-01-07T15:54:23Z,1,Hi Please do playlist on no SQL (mango DB),True
@Ashish-hv7oz,2022-01-07T15:18:53Z,0,I have worked on SQL Server. Will it be enough?,True
@exponode,2022-01-07T15:02:02Z,0,Yes Sir Please upload the entire Data Base playlist,True
@nileshwarnarayan9106,2022-01-07T14:54:19Z,0,Upload Playlist for database sir.,True
@aniketjoshi7817,2022-01-07T14:44:56Z,0,"Hello sir, thank you for this video.... Plz make complete playlist on NOSQL [ MONGO DB ] Data Base.",True
@bepositivefoxx2241,2022-01-07T14:39:32Z,0,Yes we need my SQL play list,True
@studentkumar7169,2022-01-07T14:38:29Z,0,"Yes sir, please create entire playlist on MySQL..",True
@adarshmaurya2924,2022-01-07T14:27:58Z,1,"Yes, Please do upload SQL playlist also. It will be really great for us.",True
@SurajSingh-hi5yy,2022-01-07T14:22:00Z,0,Hello Krish...  Please make a Detailed vidoe list on SQL and NoSql,True
@snehaneeluri4154,2022-01-07T14:11:48Z,0,Hi sir please do playlists of MySQL database,True
@shaheensiddiqui9937,2022-01-07T14:08:33Z,0,Some says that we only need to learn selected sql not entire sql for data analytics..is it true?,True
@elzashany6531,2022-01-07T14:02:56Z,0,Hi ..please create the database playlist..Thanks,True
@shubhamvardani6947,2022-01-07T14:02:42Z,0,Sir please make videos on  MySQL,True
@swarupramkumargonthina9711,2022-01-07T13:43:31Z,0,Please add sql complete course sir,True
@romabhavikatti4127,2022-01-07T13:31:47Z,0,Please create a playlist of MySQL for Data Science,True
@vickykumarpandey3680,2022-01-07T13:28:37Z,0,Yes sir please do create a full course on databases from the beginning to advance level,True
@SnehaKumari-mb4px,2022-01-07T13:16:29Z,0,Yes please upload my sql playlist.,True
@subhamsekharpradhan297,2022-01-07T13:15:39Z,0,yes sir my sql would be very beneficial,True
@antennasirkit4844,2022-01-07T12:55:26Z,0,Please create full playlist of SQL....,True
@king-kong3358,2022-01-07T12:48:12Z,0,"Sir I am mechanical engineer passout in 2021,Can I pursue my career as a data scientist?",True
@shubhammehta1110,2022-01-07T12:47:12Z,0,Put sql playlist,True
@munshir.c6161,2022-01-07T12:10:23Z,0,"Yes, please sir. We need database",True
@mdfirdoskhan2900,2022-01-07T12:09:31Z,0,Yes please upload MySQL,True
@hemanthtaninki7178,2022-01-07T12:02:43Z,0,"Hi Krish, Yes please create a database series covering both mysql and nosql. Thank you.",True
@venkatakirran456,2022-01-07T11:53:02Z,0,yes need of mysql  playlist,True
@sagniksanyal1518,2022-01-07T11:43:44Z,0,yes please create a playlist for mysql,True
@sanjeevsagvekar2180,2022-01-07T11:14:59Z,0,"Krish Sir, we need sql database videos from you. Thank you.",True
@NinadNakhwa,2022-01-07T11:09:59Z,0,My SQL and Mongo DB,True
@fundasofsimplifiedlife1898,2022-01-07T10:46:41Z,0,Plz make My SQL Playlist.,True
@herambvaidya3709,2022-01-07T10:29:43Z,0,Yes sir. We need mysql playlist.,True
@yaswantharya8656,2022-01-07T10:27:26Z,0,Pls create playlists for mysql,True
@likithalla7519,2022-01-07T09:55:45Z,0,Yes please upload databases complete videos,True
@godofguitar95,2022-01-07T09:14:33Z,0,"Yes, MySql playlist with advance content will be very helpful.",True
@NitinKumar-ef3tv,2022-01-07T09:02:38Z,0,MySQL playlist plzzz,True
@ashiksharonm6299,2022-01-07T08:36:00Z,2,"Yes sir, we definitely need a sql database playlist",True
@bhavishibansal2573,2022-01-07T08:29:51Z,0,"Hii krish sir,please create a playlist for sql and nosql both.Thanks",True
@tanujsharma5492,2022-01-07T08:25:15Z,1,yes sir we want complete playlist of SQL.,True
@nishashah3543,2022-01-07T08:23:28Z,0,"Yes sir , do make a playlist for My SQL database",True
@akshayp8789,2022-01-07T08:09:46Z,0,Yes sir we need your Playlist,True
@MultiFPSFan,2022-01-07T08:03:42Z,0,Roadmap for Data Engineering ?,True
@muskanmalviya9707,2022-01-07T07:30:21Z,0,Yes plz create MySQL playlist 🙏🙏,True
@aryanrana5658,2022-01-07T07:16:02Z,0,"some Data analyst job profiles people said that , we also need practical knowledge of Machine Learning in order to make  Data Anlalyst real world project. Also the working tilll model creating and deployment ?what is your views on this.",True
@aryanrana5658,2022-01-07T07:12:59Z,0,and also plz suggest which kindaa project of data analyst we need to make in order to showcase our practical skills in it.,True
@aryanrana5658,2022-01-07T07:11:33Z,0,"Yes, please upload the playlist of sql and nosql",True
@saivarma2663,2022-01-07T06:49:57Z,0,Please create a  database playlist so we can learn easily from your videos.,True
@nidhigavkar2231,2022-01-07T06:36:36Z,0,"Yess, Sir please create a playlist on MySQL.",True
@udbhavrohatgi3653,2022-01-07T06:18:53Z,0,yes we want SQL and NoSQL playlist,True
@arunisharma1061,2022-01-07T06:15:32Z,1,Yes definitely share your SQL Playlist. It would be of great help 👍🏻,True
@abinashpati856,2022-01-07T06:12:17Z,1,Yes Krish It is going to be really good if you make a playlist on databases... sql and no sql type,True
@anushkasingh6583,2022-01-07T05:52:35Z,0,"Yes Sir, please make a playlist based on database.",True
@sainikhileshvuggumudi8349,2022-01-07T05:51:11Z,0,Please add complete database playlist sir,True
@balakrishnatumati8545,2022-01-07T05:49:12Z,0,yes entire playlist,True
@subhendumishra390,2022-01-07T05:47:57Z,0,Please upload My SQL playlist. That'd be very helpful.,True
@sendaljapit1019,2022-01-07T05:44:56Z,0,"yes pls, we will need the database playlist for data analyst",True
@prathyusharayaprolu,2022-01-07T05:38:17Z,0,Pls make a playlist on sequel n no sequel too,True
@faizahmadkhan7975,2022-01-07T05:30:11Z,0,Yes. We need full playlist of MySql course with advance content. #Krish_Naik,True
@hamzawaheed42,2022-01-07T05:19:59Z,0,A playlist for MongoDB too please,True
@prakharagarwal9448,2022-01-07T04:54:34Z,0,"Hi krish, please again bring a video on roadmap on full stack data scientist.",True
@bijendrasharma9248,2022-01-07T04:41:56Z,0,"Yes sir, we need a playlist of my sql",True
@mdzishanansari5709,2022-01-07T04:38:57Z,0,"Yes, please upload your SQL playlist, waiting.",True
@chintukrishna916,2022-01-07T04:38:56Z,0,"Pleas MySQL playlist sir, I am working on it but still we need some guidance",True
@geddammouli6812,2022-01-07T04:37:14Z,0,"Please create complete playlist on databases like my SQL, mongoDB",True
@Harsh_raj7,2022-01-07T04:27:42Z,0,Hey Krish My Current Company uses Looker as a BI tool. Is it necessary to learn Tableau/Power BI as a BI tool while planning a switch?,True
@sumitsinghpal7232,2022-01-07T04:17:49Z,0,mysql project plz,True
