author,updated_at,like_count,text,public
@anandmohite,2020-03-12T21:23:10Z,0,"Not able to join Rs 59/month plan for Data Science, it constantly throws an error saying try different card ... is there a net banking option available or any other way I can make up the payments ...",True
@aashishthedevilboy,2020-03-04T08:43:14Z,0,Did you join institute for data science? Or you did self study?,True
@milantripathi5583,2020-03-04T08:16:57Z,0,would you mention all the 20 algorithms,True
@ashvnigowda7775,2020-03-04T06:55:52Z,0,Hi sir can b.com guaguate become a data scientist ?? Could you please tell what is the difference between business intelligence and data analyst? Waiting for your reply?,True
@harshal104,2020-03-01T16:35:55Z,0,Sir which books are required for data science course please answer,True
@anjalyb8950,2020-02-27T15:11:02Z,2,sir m a mechanical engineer with 7 years of experience in oil and gas field can i switch into data science field...plz guide me,True
@RahulSingh-zj8yb,2020-02-27T13:23:15Z,3,I am getting this video in recommedations from several days so finally watching this😜,True
@sheetalgourannavar7143,2020-02-27T12:18:24Z,0,Hi sir iam Sheetalkumar I working in one manufacturing company. I interested but my qualifications is diploma E&C. I don't no Python R Java C language. What to do sir? How get data science classes. Plz tell me sir ....🙏,True
@beastmode4089,2020-02-26T20:54:53Z,0,plz make videos in hindi,True
@farooqhussainsyed9129,2020-02-24T20:02:51Z,1,Hi Krish. I am from Chemistry background and want to pursue the career of Data Science. I am very poor in Maths. What would you suggest to be my starting point to begin my learning journey for Data science ?,True
@PrinceKumar-eb8hd,2020-02-22T05:35:20Z,0,julia julia julia....i will go with julia ;)  Thanq sir for informative knowledge,True
@learnmath9950,2020-02-22T00:08:11Z,0,"Hi Krishna, I need some career guidance, since few years i am unable to decide where to go.  I am an average programmer n Python(3.5/10) Matlab(4/10) Machine learning concepts(5/10). I dont want to do lots of programming in future(to be honest programming was my positive point but i didnot practice it for 4 years and lost that skill). Since I did not work in a company for 4 years, i get scared when i see big-long programs. I am either not very good in Maths(4.5/10)  Can you suggest me some career options Data Science/Data Analyst/ Data Engineer etc..  I need a job that requires 50% programming and other 50% tool based.  Can you suggest some good career options?",True
@raghav4296,2020-02-21T03:07:56Z,946,"TLDR;   1. Gain Python/R expertise 2. Libraries:  NumPy - Library, Indexing, Basic operation on Arrays, reshaping, broadcasting arrays, etc.  Pandas - In-depth understanding of Data pre-processing. Dataframes/Data series. Feature engineering. 3. Statistics:  Mean, Median, Mode  Normal and Standard distributions  Correlations  And all possible basic concepts that you could think of  No need to byheart formulas 4. Visualization libraries  - MatPlotLib  - Seaborn 5. Hands-on Exploratory Data analysis(EDA) - Try to find as much information from a given data set.  - Scaling down data - MinMax, Standard, LogNormal  - Record observations 6. Understanding ML algos: 15-20  - Understand theoretical concept + mathematically 7. Deployment:  - Deployment techniques on popular Public Cloud  - Flask & Django  -  8. Deep Learning  - 3 basic Neural Algos: Aritifical(ANN),Convolutional(CNN) & Recurrent(RNN)  - Advanced learning on CNN  - Deployment  - Popular libraries like TensorFlow, Keras, Pytorch 9. Databases:  - SQL for structured data  - MongoDB for unstructured data 10. Visualization:  - PowerBI  - Tableau  - Qlik Sense",True
@kanchangandhi1200,2020-02-21T01:21:12Z,1,"Hello Krish, could you please share a application link of your live session going to start by 2020/02/22??",True
@akhilreddy1770,2020-02-20T05:08:03Z,0,Awesome Sir! Thanks for the motivation and guidance.,True
@usermac123,2020-02-18T15:48:54Z,0,Sir can I get job as a data scientist after bsc statistics,True
@arvindrawat4520,2020-02-17T19:45:07Z,0,Sir I have done mba finance...how to enter in data science...,True
@ArunKumar-sg6jf,2020-02-15T14:19:48Z,0,sir how to learn  to code in in python,True
@tubeaccount66,2020-02-13T09:24:16Z,1,Sir. Can u provide the tips as points in text form so that it may be handy for reference.,True
@rediyusputra8333,2020-02-12T11:23:27Z,0,Youbare fucking great bro,True
@kornelies,2020-02-10T17:25:35Z,0,"Hi Krish.. Thanks for the valuable information...can you please do a video on Colleges For Msc In Data Science and Big Data Analytics In UK...",True
@ceosuji,2020-02-09T20:42:23Z,1,"Thanks for the video man, please recommend a youtube channel to learn the prerequisite math for data science",True
@hemanthhemu4450,2020-02-08T18:24:10Z,0,Sir I am fresher  but I learn python     No placements for fresher but I don't no what I want do next  sir please give some information about next what I need to do please mail me and this is my mail hemanthhemu223@gmail.com,True
@anandacharya9919,2020-02-08T09:34:46Z,0,"Excellent , Thank you",True
@adigur,2020-02-08T08:02:39Z,5,"I'm very much thankful to u for making such helpful videos on youtube. My request to you is that can u make a walkthrough video of one day of you  as a data scientist in your comonay, what u actually do, how actual work is carried out, how stressful or chill the environment is there, etc.",True
@kothapallysharathkumar9743,2020-02-07T12:56:10Z,1,sir please make a  video tutorials on tensoflow library,True
@akshatchaturvedi7407,2020-02-07T01:18:03Z,0,"Sir, what type mathematics topic,we should study first now",True
@sagarkapse2129,2020-02-06T08:56:26Z,4,"sir ,how to  corelate  robotic process automation  with Ml , Ai,  and datascience.? is any use of RPA  in data science and M.l. and a.i.?",True
@mdasadullah2638,2020-02-06T05:54:33Z,8,"Sir I would request you to give a series for recruitment of ML, Data Science role .",True
@hameemismail3668,2020-02-05T16:53:33Z,0,Is it a wise move to become data science engineer from application software developer who has 20+ years of experience?  Please comment,True
@RahulKumar-rj5uj,2020-02-02T21:03:23Z,0,Very essential advice for preparing data science knowledge...,True
@navjotsingh8372,2020-02-02T15:55:52Z,0,"Hi sir, what you will say about matlab, they also provide ML courses and matlab is solely matrix based",True
@pedrojmanuel,2020-02-02T15:55:06Z,0,"hi Krish Naik, thank you for your share information. can you write and share the list of the topis that you talk on this video? Thank you",True
@shivamnarula7298,2020-02-02T07:00:34Z,3,Sir I am from commerce background and I am pursuing my chartered Accountant course.  So can I study data science??? Plz reply,True
@thedailyepochs338,2020-02-02T01:37:07Z,0,The link is not going through,True
@amitagarahari8501,2020-02-01T01:04:04Z,0,"Hi Sir.. Plzz give me your contact no Sir, I am preparing data science... I have some queries, want to ask you.. Plzz Sir help me.. Watsup no 7905348272",True
@toptrendingtracks9517,2020-01-31T08:01:19Z,7,Need urgently halp please someone help 🙏🙏 Sir please make an Video for course  eligbilty and collage in india for data  science  I m very much confused 😥 I have completed my graduation in zoology botany and chemistry  (B.sc) can I choose it as a career,True
@shubhamdandekar20,2020-01-30T14:31:32Z,2,"sir, thanks for this video, it help me a lot.",True
@avinashsingh7698,2020-01-30T06:16:37Z,1,"Sir, you are great thank you very much keep teaching us.",True
@ankitasharma9926,2020-01-29T19:28:09Z,2,"I want to extract pdf invoice.  what will be steps . will be getting pdf ocr ed by pixel what will be step to identify the date, amount ,category and all. Which algorithm to use",True
@thedailyepochs338,2020-01-29T10:31:51Z,1,After knowing the syntax is hackerrank is a good place to practice Python,True
@ritikdutta_com,2020-01-29T07:53:42Z,3,In the last example (cancer)  We can also say recall should be high and precision can be low,True
@SandeepDasVlogs,2020-01-29T05:49:25Z,1,Everything is good but no-one takes a fresher as a data scientist,True
@IT-pz8yz,2020-01-28T23:03:11Z,1,GREAT WORK,True
@IT-pz8yz,2020-01-28T23:00:15Z,1,THANKyou so much for  SIR,True
@RahulSingh-yh6hg,2020-01-28T20:19:32Z,1,Sir I am joining Great lake institute for data science its good or bad please suggest me.,True
@svakln3078,2020-01-28T16:21:49Z,3,what is your salary?,True
@utsavtalwar9476,2020-01-28T13:29:29Z,1,100th comment,True
@TheBryandy,2020-01-28T11:13:56Z,1,I have completed a Data analytics course but couldn’t get any job because my work experience is related to finance only .,True
@Rakeshkumar-iz1mg,2020-01-28T03:08:32Z,1,Thanku so much for this video.....,True
@hubertg7100,2020-01-27T22:44:03Z,2,"So much 'Jewels' in this video, many thnks.",True
@jaypatel4873,2020-01-27T18:32:12Z,1,"Hi, I have a background of chemical and materials engineering but working here in North America everything is evaluated using data science. Can I follow this plan if I am complete fresher in data and computing science with very little idea of coding. Or do u suggest anything different? I would really appreciate some guidance.",True
@arshadsiddieque7097,2020-01-27T17:12:13Z,1,"Hi krish , I am RPA developer wants to learn NLP. Can you please suggest good course or path to learn rabidly. Thanks in advance.",True
@siddharthpawar6094,2020-01-27T17:10:53Z,1,"Doing Great, Keep up the good work.",True
@srinu9953,2020-01-27T16:15:00Z,1,Can we have the playlist for visualizations using Power bi,True
@shwetajoshi8829,2020-01-27T14:51:55Z,1,Kudos 🙏🏻🙏🏻🙏🏻🙏🏻,True
@premnathyella3382,2020-01-27T14:11:24Z,1,Hi sir thank you for your information and can u pls say where I can learn sql for data science and also can you pls make playlist on sql sir plss rply me sir plssss,True
@NaveenkumarYadav-sg8yh,2020-01-27T11:56:49Z,4,"This video is now completely help to learn data Science. Before watch this i was just watching (from last 2 month) your video randomly  and don't know my way to prepare my self even some time i was disappoint and think to purchase pad course of 20 to 30 k , about which i have no idea it will be good or west of money. But now i confident that i can learn my self and practices . Thanks to make me data science in advance. I can cover my 5+ year experience by watching your tutorial and will able to get good job. Again thanks for this video.",True
@ashwanishukla8029,2020-01-27T11:34:10Z,5,"Sir I'm in last sem of betech ,Now go for data science job or M-tech what I do plz... suggest me ???",True
@vipindube5439,2020-01-27T11:17:41Z,12,"Dear Sir, As you recommend please provide Django with mongo DB implementation for learning. As I can see we don't have such project in your playlist.",True
@niteshrao6571,2020-01-27T10:09:34Z,1,Make plz video on step by step action plan for data engineer and data analyst,True
@sharadTT,2020-01-27T06:15:44Z,3,You are marvellous...Mr. Krish...Thanks for being so humble...in making people like me to understand and motive ...God bless you.. I'm eager to be expert in Data science.. Please keep helping...Thank you,True
@__RohitKumar001_,2020-01-27T06:11:39Z,1,Bro please tell which is better for bsc computer science or b.tech computer science for data scientist,True
@sachinsharma1040,2020-01-27T06:00:20Z,3,Apart from Databases i know about 80% of the topics you mentioned in the video.....but right now i am having trouble that from where i should practice the  stuff  ....Please make a video on this if possible,True
@vamsinani1814,2020-01-27T04:12:39Z,1,🙏🙏🙏,True
@decentmusician1,2020-01-27T03:43:10Z,1,Mr.Krish You Are Really AWSOME....Thanks for giving such a nice explanation and request to KEEP CONTINUE our support with you SIR....,True
@shivrajmashnappaalure8784,2020-01-27T03:24:10Z,8,Sir how to get job in data science as a fresher... Can u make video on this.,True
@tengliyuan1988,2020-01-27T02:52:59Z,2,Thanks for everything u shares! I am going to graduated from my Msc Degree in Data Science this year. I can say your instruction in this video give me an idea what was not covered in my course that I have to learn it myself.,True
@ZeryusXD,2020-01-27T02:03:57Z,1,This is very helpful. Thank you very much!,True
@nitayg1326,2020-01-26T22:04:16Z,1,"I have been practicing statistics/six sigma for more than a decade and have been studying ML/Deeplearning from last 2 years and dabbled with Hadoop/Spark - Albeit in a haphazard manner, since there wasnt anyone to provide me a pathway to learning. This 20mins video is a golden nugget to be marked as favorite and which would have certainly helped me 2 Years back when i started off. This is the best and logical learning pathway for any newbie! I picked up a few new things too - Mongo DB, Flask etc. Hope many find this helpful and more importantly follow this learning pathway provided by KN !",True
@tera6245,2020-01-26T20:20:08Z,3,"awesome you.. thanks for the advice, it is appreciated..",True
@ravikiran1284,2020-01-26T20:00:28Z,2,"Thank you krish for your honest teaching,please do a video on post depolyment activities,shall be thankful!!",True
@JaiSreeRam466,2020-01-26T19:51:46Z,2,"Hi sir, I have stucked in theory of Data science since last 6 months reading  them and forgetting them doing repeatedly, I want to come out of this loop and  work projects, how i can stratagecally learn theory and practicals, Kindly suggest",True
@jagadeesvara,2020-01-26T18:48:03Z,4,I'm commerce graduate ..working in TCS as finance associate. Am I able to complete data scientist course  completely . Or technical knowledge required?,True
@Travel_Diaries95,2020-01-26T18:41:36Z,4,Sir thank you so much for this video. Your explanation is very pin point and very helpful. Sir I want to be a data analyst(not AI/ML) .. Can you please let me know from where I can learn the topics and can practice for projects,True
@vinodbilla1431,2020-01-26T18:38:25Z,1,Nice explanation very helpful,True
@rukesh07,2020-01-26T18:32:04Z,1,Thanks for guidance 🙏,True
@BiancaAguglia,2020-01-26T18:20:22Z,219,"I wish I came across a plan like this when I first started learning data science. It would have made my life much easier. 😁Now that I have some experience, I can tell that what you described in the video is one of the fastest and most efficient ways of learning data science fundamentals. Once we master those, the possibilities are endless. Great video, as usual. 😊",True
@smpsms5968,2020-01-26T18:17:21Z,1,how i learn machine learning,True
@shantanudolui1774,2020-01-26T17:56:20Z,3,Truly tremendous efforts 👍 Thanks K-NAIK Things that are missing: 1. Playlist mentioned should be entitled with serial number for step by step data science learning 2. Give the parallel option for study material as well 3. Your playlist should provide time duration for completing within x amount of time. This will boost the learner to create time hurdles & then moving forward time to time & step by step as well. Finally You are doing a great job,True
@blueprism6914,2020-01-26T17:36:05Z,1,You are making things very easy for new learners like me. You are the man.. keep posting..!!,True
@mohanchowdary7288,2020-01-26T17:19:53Z,1,U r awesome,True
@akashbabu3333,2020-01-26T17:10:04Z,1,you just awesome,True
@MrOmaralamri,2020-01-26T17:06:49Z,1,can you please make a new playlist for the purpose of this video ?,True
@yugandharannam3388,2020-01-26T17:04:11Z,5,sir plz come to my college once  as a guest faculty,True
@yogeshkm8973,2020-01-26T17:02:06Z,1,Hi sir ..if i now  get membership can i get previous ML videos,True
@nivitus9037,2020-01-26T16:58:10Z,1,"Sir It's really very very good for those who want carrier transition towards the data science , Keep motivating .",True
@prabhukesavan2403,2020-01-26T16:51:49Z,3,"Hi Krish,  After seeing your videos on Data science taken up a course. Your videos are really motivational.. Pinged you in linkedin also. Thanks...",True
@vinodkumarreddy7696,2020-01-26T16:43:54Z,2,Thank you so much sir for uploading this video.. Can you please advise how much time we need to spend  to become a data scientist on average daily basis ?,True
@ASPIRANT_IN_ACTION,2020-01-26T16:43:49Z,1,Bro Any chance of Data Governance and Data Quality playlist with tools like Collibra? It will be really helpful.,True
@rushikeshbulbule8120,2020-01-26T16:40:48Z,1,Great insights krish..... Thanks,True
@skumarr53,2020-01-26T16:34:43Z,1,"Thank you so much, sir, for the effort you are putting to educate us all.   I want to make a career transition into Artificial Intelligence in computer vision and the NLP processing field. My question is do I need to be familiar with the ML concepts like feature engineering etc and ML algorithms or is it enough if I focus only on Deep Learning. I don't see much overlap between those two but both are treated as part of Data Science in the industrial setup.",True
@Arjun69,2020-01-26T16:09:08Z,163,Sir no one wants to hire a fresher in data scientist field. So make a video on how to get a job as fresher in data science field.,True
@ganeshshindhe8434,2020-01-26T15:34:35Z,3,"This is what I'm talking about sir nice video  Plz do one more video sir that, which part of Maths or statistics we used in particular situations while doing project by using any one case study  I mean particular maths part where we going to use in data science",True
@adityapratapsingh6417,2020-01-26T15:34:09Z,1,thank you much sir,True
@hiteshdamani30,2020-01-26T15:31:51Z,2,Thank you soo much sir for uploading the complete roadmap for Data science Enthusiasts.... We all are blessed to have a senior like you...,True
@abhilashm4911,2020-01-26T15:25:53Z,1,Thank a lot for the detailed roadmap👏👏👏👌👌,True
@pankajjoshi8292,2020-01-26T15:16:14Z,6,"I tried my best , learning Python n all , but I quit , data science just a market hype. No one is interested in trainees , all need 2yrs n higher experience.",True
@shivangsharma1,2020-01-26T15:02:46Z,3,Thank you sir for uploading this video. As this video is the solution for all the problems. This is one of the best video.,True
@subhamprasad6808,2020-01-26T15:02:16Z,1,Great help Krish,True
@deepakpatil5374,2020-01-26T15:00:27Z,1,"thanks sir , you make a video on that topic as per our requirement",True
@shyamal5935,2020-01-26T14:57:45Z,4,"sir, do we have to learn about data structure and algorithms????",True
@unniloruvan999,2020-01-26T14:57:35Z,1,Awesome Krish. Actually I’m solution architect working in Singapore. I’m inspired from your channel to switch my career path towards data science and data architect,True
@omkarshete185,2020-01-26T14:50:44Z,1,Thanks sir for information 👍😀,True
@balammathupili9793,2020-01-26T14:46:25Z,2,Thanks for uploading this video . This is very useful to us,True
@rajandayma,2020-01-26T14:44:02Z,5,I think one should see code basic channel full data science....,True
@ranvir94590,2020-01-26T14:43:39Z,1,"Very nice video sir, very helpful n a path showing video for beginners I guess, thanks sir",True
@AkhilKumar-bj7yd,2020-01-26T14:41:15Z,64,We are so much blessed to have a grateful person like u BOSS...u r just awesome...THANK YOU SO MUCH BOSS..🙏,True
@adityagandhi5696,2020-01-26T14:37:40Z,2,What about Julia language is that in demand?,True
@nsgup,2020-01-26T14:36:22Z,2,Brilliant explanation 👌,True
@beamngboom7596,2020-01-26T14:34:34Z,2,Hi sir..I am looking for Experienced Tutor like  you to learn Data Science..Please Tell me how to approach sir?,True
@pygal7706,2020-01-26T14:31:40Z,1,"Thanks Bro, was thinkin the same n Yu uploaded",True
@abhishekverma549,2020-01-26T14:30:18Z,3,"Sir i am working as testing engineer, can i switch toward data science ?",True
@MrSa30kumar,2020-01-26T14:27:01Z,1,I was googleing it,True
@manikantasai721,2020-01-26T14:25:33Z,3,If possible please make video how to get internship.,True
@samreenmulla890,2020-01-26T14:18:34Z,5,Most awaited video. Thank you krish 👍,True
@sravanthireddy846,2020-01-26T14:14:07Z,3,Most awaited video thank you Krish..,True
@dhiranjangahatraj7015,2020-01-26T14:11:45Z,2,First Viewer,True
